split,label,path
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\1-100032-A-0.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-212728-A-34.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-198600-A-45.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0053.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-216214-A-13.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0732.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0278.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-60180-A-49.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0205.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0226.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0094.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-188191-B-29.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-207836-C-29.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-117118-A-42.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-119139-A-31.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0360.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0055.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-209992-A-44.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-32373-B-35.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0196.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0113.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\2-39945-B-19.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0001.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0147.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0754.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0175.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0087.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0026.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0174.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-124795-A-28.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-7974-A-49.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0082.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-69165-A-34.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0170.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-146877-A-31.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0046.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0151.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0236.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0840.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-133989-A-42.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0064.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0068.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0014.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-79711-A-32.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0227.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\2-39945-C-19.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-104168-A-32.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-216284-A-39.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-126391-A-27.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0036.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0259.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-186936-A-44.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-195805-A-13.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0756.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0163.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-74361-A-47.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0831.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-78381-A-46.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-126756-A-29.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-181071-A-40.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0605.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-182508-A-8.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0823.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0066.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0254.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0469.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-201170-A-46.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0028.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0134.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-17808-B-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-160036-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-175000-A-40.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0039.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-130979-A-21.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0489.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-182404-A-18.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0068.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0049.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0604.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-160563-B-48.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-180156-C-43.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0052.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-234855-A-25.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0004.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-179868-A-43.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-28135-A-11.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0570.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-181458-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-31482-A-42.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\4-156227-A-9.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0075.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0029.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0257.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0027.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-122067-B-45.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0135.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-194932-A-7.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0092.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0032.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0011.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0154.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0202.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-215447-A-47.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-256512-A-30.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0249.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0044.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-169508-A-37.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0157.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-54961-A-23.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\3-134699-A-16.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0092.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-79146-A-29.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0229.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-87565-A-29.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0000.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0484.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0138.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0645.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0080.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0025.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0167.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-177957-C-40.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0048.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-151557-B-28.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-104632-A-12.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0211.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-197913-A-18.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0757.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-211502-A-30.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-115387-C-47.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0065.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0563.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-108160-A-23.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-111102-A-46.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0019.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0425.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-17092-B-27.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-236299-A-34.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0136.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-201274-A-21.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0032.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0134.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0114.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-115920-A-22.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0147.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\3-246513-A-16.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0160.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\2-134049-A-6.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-146033-A-13.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0497.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0032.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-135728-A-38.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0582.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-251489-A-24.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\3-134699-B-16.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-52290-A-30.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0103.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0171.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-146697-A-43.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0123.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-88574-A-8.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-58277-A-3.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0512.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-99958-A-31.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-70366-A-33.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0120.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0747.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-161303-B-5.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0549.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-188606-A-33.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0060.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-186940-A-44.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0083.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-185415-A-21.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0516.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0059.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0787.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-112522-A-27.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0143.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0088.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0061.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-150231-A-21.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0246.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-40154-A-46.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0228.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0022.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-219379-C-11.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-82817-A-30.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0015.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0218.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-124376-B-3.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0022.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-152007-C-20.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-151242-A-37.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-141681-A-36.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-196672-A-8.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-157611-A-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-118459-A-32.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-181035-A-38.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0006.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\1-97392-A-0.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0002.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0046.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0808.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0131.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-27403-A-28.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-99644-A-4.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0005.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\1-23222-A-19.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-194246-A-13.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0118.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\1-23222-B-19.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0626.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0117.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\4-125070-A-19.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-61252-A-11.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0247.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0041.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0094.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0113.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0090.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-155579-A-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-244526-A-26.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-67230-A-29.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0630.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-181599-A-26.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-54065-A-45.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0794.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\4-163264-A-10.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0115.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-215658-A-12.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0059.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0058.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0085.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0091.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0005.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0144.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0040.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0097.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0047.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-218199-G-35.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0086.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-181362-A-13.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-40967-A-28.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0629.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-78799-A-47.wav
